date,unit_sales,day_of_week,day_number,month,year,is_weekend,rolling_7d,zscore,is_outlier,dcoilwtico,is_national_holiday,is_regional_holiday,is_local_holiday,is_holiday,day,quarter,week_of_year,is_month_start,is_month_end,lag_1,lag_7,lag_14,lag_30,rolling_7d_mean,rolling_14d_mean,rolling_30d_mean,rolling_7d_std,oil_lag_1,oil_lag_7,oil_rolling_7d_mean
2013-12-20,441.0,Friday,4,12,2013,0,487.7142857142857,-0.2134645677624855,False,99.11,0,0,0,0,20,4,51,0,0,455.0,367.0,388.0,481.0,477.14285714285717,459.07142857142856,449.76666666666665,104.58717029576866,98.4,96.27,96.99571428571429
2013-12-21,630.0,Saturday,5,12,2013,1,499.57142857142856,0.8776500269493656,False,99.11,1,0,0,1,21,4,51,0,0,441.0,547.0,504.0,199.0,487.7142857142857,462.85714285714283,448.43333333333334,94.88890747555637,99.11,96.27,97.40142857142857
2013-12-22,985.0,Sunday,6,12,2013,1,551.5714285714286,2.9270980752176574,False,99.11,1,0,1,1,22,4,51,0,0,630.0,621.0,477.0,419.0,499.57142857142856,471.85714285714283,462.8,107.83452932287348,99.11,96.27,97.80714285714285
2013-12-23,523.0,Monday,0,12,2013,0,580.2857142857143,0.2599290659220213,False,98.62,1,0,0,1,23,4,52,0,0,985.0,322.0,378.0,519.0,551.5714285714286,508.14285714285717,481.6666666666667,212.81357815613893,99.11,97.18,98.21285714285715
2013-12-24,365.0,Tuesday,1,12,2013,0,561.5714285714286,-0.6522196428847113,False,98.87,1,0,0,1,24,4,52,0,0,523.0,496.0,330.0,702.0,580.2857142857143,518.5,481.8,188.89125115236226,98.62,96.99,98.41857142857143
2013-12-25,0.0,Wednesday,2,12,2013,0,485.57142857142856,-2.759398622090138,False,99.025,1,0,0,1,25,4,52,0,0,365.0,532.0,508.0,282.0,561.5714285714286,521.0,470.56666666666666,204.47971141644445,98.87,97.59,98.68714285714285
2013-12-26,418.0,Thursday,3,12,2013,0,480.2857142857143,-0.346245708917896,False,99.18,1,0,0,1,26,4,52,0,0,0.0,455.0,502.0,274.0,485.57142857142856,484.7142857142857,461.1666666666667,295.783624260966,99.025,98.4,98.89214285714287
2013-12-27,419.0,Friday,4,12,2013,0,477.1428571428572,-0.3404726158241825,False,99.94,0,0,0,0,27,4,52,0,0,418.0,441.0,367.0,474.0,480.2857142857143,478.7142857142857,465.96666666666664,296.75001504392776,99.18,99.11,99.00357142857142
2013-12-28,499.0,Saturday,5,12,2013,1,458.4285714285714,0.1213748316728973,False,99.94,0,0,0,0,28,4,52,0,0,419.0,630.0,547.0,258.0,477.14285714285717,482.42857142857144,464.1333333333333,297.3513233934052,99.94,99.11,99.12214285714286
2013-12-29,552.0,Sunday,6,12,2013,1,396.57142857142856,0.4273487656397127,False,99.94,0,0,0,0,29,4,52,0,0,499.0,985.0,621.0,363.0,458.42857142857144,479.0,472.1666666666667,290.16309042953577,99.94,99.11,99.24071428571429
2013-12-30,595.0,Monday,0,12,2013,0,406.8571428571428,0.6755917686693932,False,98.9,0,0,0,0,30,4,1,0,0,552.0,523.0,322.0,726.0,396.57142857142856,474.07142857142856,478.46666666666664,187.021261841942,99.94,98.62,99.35928571428573
2013-12-31,436.0,Tuesday,1,12,2013,0,417.0,-0.242330033231053,False,98.17,1,0,0,1,31,4,1,0,1,595.0,365.0,496.0,736.0,406.85714285714283,493.57142857142856,474.1,196.85479299171095,98.9,98.87,99.39928571428572
2014-01-01,0.0,Wednesday,2,1,2014,0,417.0,-2.759398622090138,False,96.655,1,0,0,1,1,1,1,1,0,436.0,0.0,532.0,421.0,417.0,489.2857142857143,464.1,196.16659586518085,98.17,99.025,99.29928571428572
2014-01-02,589.0,Thursday,3,1,2014,0,441.4285714285714,0.6409532101071121,False,95.14,0,0,0,0,2,1,1,0,0,0.0,418.0,455.0,493.0,417.0,451.2857142857143,450.06666666666666,196.16659586518085,96.655,99.18,98.96071428571427
2014-01-03,474.0,Friday,4,1,2014,0,449.2857142857143,-0.0229524956699401,False,93.66,0,0,0,0,3,1,1,0,0,589.0,419.0,441.0,454.0,441.42857142857144,460.85714285714283,453.26666666666665,206.67757267690882,95.14,99.94,98.38357142857141
2014-01-04,767.0,Saturday,5,1,2014,1,487.57142857142856,1.6685637807881148,False,93.66,0,0,0,0,4,1,1,0,0,474.0,499.0,630.0,265.0,449.2857142857143,463.2142857142857,453.93333333333334,206.72825503198953,93.66,99.94,97.48642857142856
2014-01-05,1203.0,Sunday,6,1,2014,1,580.5714285714286,4.1856323696472,True,93.66,0,0,0,0,5,1,1,0,0,767.0,552.0,985.0,388.0,487.57142857142856,473.0,470.6666666666667,239.6628584371922,93.66,99.94,96.58928571428571
2014-01-06,399.0,Monday,0,1,2014,0,552.5714285714286,-0.4559344776984524,False,93.12,0,0,0,0,6,1,2,0,0,1203.0,595.0,523.0,504.0,580.5714285714286,488.57142857142856,497.8333333333333,363.2661362063435,93.66,98.9,95.69214285714284
2014-01-07,498.0,Tuesday,1,1,2014,0,561.4285714285714,0.1156017385791838,False,93.31,0,0,0,0,7,1,2,0,0,399.0,436.0,365.0,477.0,552.5714285714286,479.7142857142857,494.3333333333333,369.46937497933305,93.12,98.17,94.86642857142856
2014-01-08,561.0,Wednesday,2,1,2014,0,641.5714285714286,0.4793066034831342,False,91.9,0,0,0,0,8,1,2,0,0,498.0,0.0,0.0,378.0,561.4285714285714,489.2142857142857,495.03333333333336,366.9436183497664,93.31,96.655,94.17214285714286
2014-01-09,239.0,Thursday,3,1,2014,0,591.5714285714286,-1.379629372692612,False,91.36,0,0,0,0,9,1,2,0,0,561.0,589.0,418.0,330.0,641.5714285714286,529.2857142857143,501.1333333333333,273.16774891560516,91.9,95.14,93.49285714285715
2014-01-10,438.0,Friday,4,1,2014,0,586.4285714285714,-0.230783847043626,False,92.39,0,0,0,0,10,1,2,0,0,239.0,474.0,419.0,508.0,591.5714285714286,516.5,498.1,313.45486498210937,91.36,93.66,92.95285714285714
2014-01-11,619.0,Saturday,5,1,2014,1,565.2857142857143,0.8141460029185171,False,92.39,0,0,0,0,11,1,2,0,0,438.0,767.0,499.0,502.0,586.4285714285714,517.8571428571429,495.76666666666665,315.9904308376322,92.39,93.66,92.77142857142857
2014-01-12,533.0,Sunday,6,1,2014,1,469.57142857142856,0.3176599968591562,False,92.39,0,0,0,0,12,1,2,0,0,619.0,1203.0,552.0,367.0,565.2857142857143,526.4285714285714,499.6666666666667,306.70980545444706,92.39,93.66,92.59
2014-01-13,443.0,Monday,0,1,2014,0,475.8571428571428,-0.2019183815750585,False,91.45,0,0,0,0,13,1,3,0,0,533.0,399.0,595.0,547.0,469.57142857142856,525.0714285714286,505.2,125.60501203223927,92.39,93.12,92.40857142857143
2014-01-14,440.0,Tuesday,1,1,2014,0,467.57142857142856,-0.219237660856199,False,92.15,0,0,0,0,14,1,3,0,0,443.0,498.0,436.0,621.0,475.85714285714283,514.2142857142857,501.73333333333335,122.54853266009668,91.45,93.31,92.17
2014-01-15,360.0,Wednesday,2,1,2014,0,438.8571428571428,-0.6810851083532788,False,93.78,0,0,0,0,15,1,3,0,0,440.0,561.0,0.0,322.0,467.57142857142856,514.5,495.7,122.76244966445957,92.15,91.9,92.00428571428571
2014-01-16,1168.0,Thursday,3,1,2014,0,571.5714285714286,3.983574111367228,True,93.54,0,0,0,0,16,1,3,0,0,360.0,239.0,589.0,496.0,438.85714285714283,540.2142857142857,496.96666666666664,120.75792392417188,93.78,91.36,92.27285714285713
2014-01-17,506.0,Friday,4,1,2014,0,581.2857142857143,0.1617864833288918,False,93.96,0,0,0,0,17,1,3,0,0,1168.0,438.0,474.0,532.0,571.5714285714286,581.5714285714286,519.3666666666667,275.6536819651651,93.54,92.39,92.58428571428571
2014-01-18,720.0,Saturday,5,1,2014,1,595.7142857142857,1.3972284053835804,False,93.96,0,0,0,0,18,1,3,0,0,506.0,619.0,767.0,455.0,581.2857142857143,583.8571428571429,518.5,271.32619623232983,93.96,92.39,92.80857142857143
2014-01-19,561.0,Sunday,6,1,2014,1,599.7142857142857,0.4793066034831342,False,93.96,0,0,0,0,19,1,3,0,0,720.0,533.0,1203.0,441.0,595.7142857142857,580.5,527.3333333333334,276.3058174593955,93.96,92.39,93.03285714285714
2014-01-20,391.0,Monday,0,1,2014,0,592.2857142857143,-0.5021192224481604,False,94.235,0,0,0,0,20,1,4,0,0,561.0,443.0,399.0,630.0,599.7142857142857,534.6428571428571,531.3333333333334,275.44794685851525,93.96,91.45,93.25714285714287
2014-01-21,421.0,Tuesday,1,1,2014,0,589.5714285714286,-0.3289264296367555,False,94.51,0,0,0,0,21,1,4,0,0,391.0,440.0,498.0,985.0,592.2857142857143,534.0714285714286,523.3666666666667,281.023554342404,94.235,92.15,93.655
2014-01-22,519.0,Wednesday,2,1,2014,0,612.2857142857143,0.2368366935471673,False,96.35,0,0,0,0,22,1,4,0,0,421.0,360.0,561.0,523.0,589.5714285714286,528.5714285714286,504.56666666666666,282.8255393600191,94.51,93.78,93.99214285714287
2014-01-23,231.0,Thursday,3,1,2014,0,478.4285714285714,-1.4258141174423202,False,97.23,0,0,0,0,23,1,4,0,0,519.0,1168.0,239.0,365.0,612.2857142857143,525.5714285714286,504.43333333333334,267.27246664887025,96.35,93.54,94.35928571428572
2014-01-24,263.0,Friday,4,1,2014,0,443.7142857142857,-1.2410751384434882,False,96.66,0,0,0,0,24,1,4,0,0,231.0,506.0,438.0,0.0,478.42857142857144,525.0,499.96666666666664,152.61264379997795,97.23,93.96,94.88642857142857
2014-01-25,789.0,Saturday,5,1,2014,1,453.57142857142856,1.7955718288498117,False,96.66,0,0,0,0,25,1,4,0,0,263.0,720.0,619.0,418.0,443.7142857142857,512.5,508.73333333333335,171.73498409440236,96.66,93.96,95.27214285714285
2014-01-26,698.0,Sunday,6,1,2014,1,473.1428571428572,1.2702203573218835,False,96.66,0,0,0,0,26,1,4,0,0,789.0,561.0,533.0,419.0,453.57142857142856,524.6428571428571,521.1,191.12200042804835,96.66,93.96,95.65785714285714
2014-01-27,310.0,Monday,0,1,2014,0,461.57142857142856,-0.9697397630389538,False,95.82,0,0,0,0,27,1,5,0,0,698.0,391.0,443.0,499.0,473.14285714285717,536.4285714285714,530.4,210.03525781118134,96.66,94.235,96.04357142857143
2014-01-28,332.0,Tuesday,1,1,2014,0,448.8571428571428,-0.8427317149772569,False,97.49,0,0,0,0,28,1,5,0,0,310.0,421.0,440.0,552.0,461.57142857142856,526.9285714285714,524.1,217.41654118523792,95.82,94.51,96.26999999999998
2014-01-29,405.0,Wednesday,2,1,2014,0,432.57142857142856,-0.4212959191361715,False,97.34,0,0,0,0,29,1,5,0,0,332.0,519.0,360.0,595.0,448.85714285714283,519.2142857142857,516.7666666666667,222.72212026905348,97.49,96.35,96.69571428571427
2014-01-30,323.0,Thursday,3,1,2014,0,445.7142857142857,-0.8946895528206783,False,98.25,0,0,0,0,30,1,5,0,0,405.0,231.0,1168.0,436.0,432.57142857142856,522.4285714285714,510.43333333333334,220.89881329306763,97.34,97.23,96.83714285714287
2014-01-31,456.0,Friday,4,1,2014,0,473.2857142857143,-0.126868171356783,False,97.55,0,0,0,0,31,1,5,0,1,323.0,263.0,506.0,0.0,445.7142857142857,462.07142857142856,506.6666666666667,209.3415982596498,98.25,96.66,96.98285714285714
2014-02-01,732.0,Saturday,5,2,2014,1,465.1428571428572,1.4665055225081425,False,97.55,0,0,0,0,1,1,5,1,0,456.0,789.0,720.0,589.0,473.2857142857143,458.5,521.8666666666667,193.36641753047843,97.55,96.66,97.11
2014-02-02,704.0,Sunday,6,2,2014,1,466.0,1.3048589158841644,False,97.55,0,0,0,0,2,1,5,0,0,732.0,698.0,561.0,474.0,465.14285714285717,459.35714285714283,526.6333333333333,178.4828923374527,97.55,96.66,97.23714285714286
2014-02-03,395.0,Monday,0,2,2014,0,478.1428571428572,-0.4790268500733065,False,96.44,0,0,0,0,3,1,6,0,0,704.0,310.0,391.0,767.0,466.0,469.57142857142856,534.3,179.79710787440348,97.55,95.82,97.36428571428571
2014-02-04,313.0,Tuesday,1,2,2014,0,475.4285714285714,-0.9524204837578132,False,97.24,0,0,0,0,4,1,6,0,0,395.0,332.0,421.0,1203.0,478.14285714285717,469.85714285714283,521.9,170.1150870944219,96.44,97.49,97.45285714285716
2014-02-05,463.0,Wednesday,2,2,2014,0,483.7142857142857,-0.0864565197007885,False,97.4,0,0,0,0,5,1,6,0,0,313.0,405.0,519.0,399.0,475.42857142857144,462.14285714285717,492.23333333333335,172.96324960605247,97.24,97.34,97.41714285714286
2014-02-06,301.0,Thursday,3,2,2014,0,480.57142857142856,-1.0216976008823753,False,97.84,0,0,0,0,6,1,6,0,0,463.0,323.0,231.0,498.0,483.7142857142857,458.14285714285717,494.3666666666667,170.3972948589208,97.4,98.25,97.42571428571429
2014-02-07,289.0,Friday,4,2,2014,0,456.7142857142857,-1.0909747180069371,False,99.98,0,0,0,0,7,1,6,0,0,301.0,456.0,263.0,561.0,480.57142857142856,463.14285714285717,487.8,174.01997695940625,97.84,97.55,97.36714285714287
2014-02-08,678.0,Saturday,5,2,2014,1,449.0,1.1547584954476136,False,99.98,0,0,0,0,8,1,6,0,0,289.0,732.0,789.0,239.0,456.7142857142857,465.0,478.73333333333335,188.77209741353366,99.98,97.55,97.71428571428571
2014-02-09,731.0,Sunday,6,2,2014,1,452.8571428571428,1.4607324294144288,False,99.98,0,0,0,0,9,1,6,0,0,678.0,704.0,698.0,438.0,449.0,457.07142857142856,493.3666666666667,176.34152469946832,99.98,97.55,98.06142857142856
2014-02-10,370.0,Monday,0,2,2014,0,449.2857142857143,-0.6233541774161439,False,100.12,0,0,0,0,10,1,7,0,0,731.0,395.0,310.0,619.0,452.85714285714283,459.42857142857144,503.1333333333333,183.0176936541275,99.98,96.44,98.40857142857143
2014-02-11,440.0,Tuesday,1,2,2014,0,467.4285714285714,-0.219237660856199,False,99.96,0,0,0,0,11,1,7,0,0,370.0,313.0,332.0,533.0,449.2857142857143,463.7142857142857,494.8333333333333,184.57222099195923,100.12,97.24,98.9342857142857
2014-02-12,409.0,Wednesday,2,2,2014,0,459.7142857142857,-0.3982035467613175,False,100.38,0,0,0,0,12,1,7,0,0,440.0,463.0,405.0,443.0,467.42857142857144,471.42857142857144,491.73333333333335,174.93318452374592,99.96,97.4,99.32285714285715
2014-02-13,310.0,Thursday,3,2,2014,0,461.0,-0.9697397630389538,False,100.27,0,0,0,0,13,1,7,0,0,409.0,301.0,323.0,440.0,459.7142857142857,471.7142857142857,490.6,176.34598028280837,100.38,97.84,99.74857142857142
2014-02-14,258.0,Friday,4,2,2014,0,456.57142857142856,-1.2699406039120558,False,100.31,0,0,0,0,14,1,7,0,0,310.0,289.0,456.0,360.0,461.0,470.7857142857143,486.26666666666665,175.023807904334,100.27,99.98,100.09571428571428
2014-02-15,650.0,Saturday,5,2,2014,1,452.57142857142856,0.9931118888236355,False,100.31,0,0,0,0,15,1,7,0,0,258.0,678.0,732.0,1168.0,456.57142857142856,456.64285714285717,482.8666666666667,180.41051072748576,100.31,99.98,100.14285714285714
2014-02-16,583.0,Sunday,6,2,2014,1,431.4285714285714,0.6063146515448312,False,100.31,0,0,0,0,16,1,7,0,0,650.0,731.0,704.0,506.0,452.57142857142856,450.7857142857143,465.6,174.90936428415029,100.31,99.98,100.19000000000001
2014-02-17,506.0,Monday,0,2,2014,0,450.8571428571428,0.1617864833288918,False,101.42500000000001,0,0,0,0,17,1,8,0,0,583.0,370.0,395.0,720.0,431.42857142857144,442.14285714285717,468.1666666666667,141.37403951086242,100.31,100.12,100.23714285714287
2014-02-18,506.0,Tuesday,1,2,2014,0,460.2857142857143,0.1617864833288918,False,102.54,0,0,0,0,18,1,8,0,0,506.0,440.0,313.0,561.0,450.85714285714283,450.07142857142856,461.03333333333336,140.8692402802781,101.42500000000001,99.96,100.42357142857144
2014-02-19,392.0,Wednesday,2,2,2014,0,457.8571428571428,-0.4963461293544469,False,103.46,0,0,0,0,19,1,8,0,0,506.0,409.0,463.0,391.0,460.2857142857143,463.85714285714283,459.2,142.2236669073446,102.54,100.38,100.79214285714285
2014-02-20,296.0,Thursday,3,2,2014,0,455.8571428571428,-1.0505630663509429,False,103.2,0,0,0,0,20,1,8,0,0,392.0,310.0,301.0,421.0,457.85714285714283,458.7857142857143,459.23333333333335,143.38576006869044,103.46,100.27,101.23214285714286
2014-02-21,393.0,Friday,4,2,2014,0,475.1428571428572,-0.4905730362607334,False,102.53,0,0,0,0,21,1,8,0,0,296.0,258.0,289.0,519.0,455.85714285714283,458.42857142857144,455.06666666666666,145.8680094828063,103.2,100.31,101.6507142857143
2014-02-22,809.0,Saturday,5,2,2014,1,497.8571428571428,1.9110336907240817,False,102.53,0,0,0,0,22,1,8,0,0,393.0,650.0,678.0,231.0,475.14285714285717,465.85714285714283,450.8666666666667,122.38249952699972,102.53,100.31,101.96785714285716
2014-02-23,714.0,Sunday,6,2,2014,1,516.5714285714286,1.3625898468212994,False,102.53,0,0,0,0,23,1,8,0,0,809.0,583.0,731.0,263.0,497.85714285714283,475.2142857142857,470.1333333333333,166.90259491834183,102.53,100.31,102.285
2014-02-24,338.0,Monday,0,2,2014,0,492.57142857142856,-0.8080931564149758,False,103.17,0,0,0,0,24,1,9,0,0,714.0,506.0,370.0,789.0,516.5714285714286,474.0,485.1666666666667,184.46124899542536,102.53,101.42500000000001,102.60214285714285
2014-02-25,453.0,Tuesday,1,2,2014,0,485.0,-0.1441874506379235,False,102.2,0,0,0,0,25,1,9,0,0,338.0,506.0,440.0,698.0,492.57142857142856,471.7142857142857,470.1333333333333,196.59591140446508,103.17,102.54,102.85142857142857
2014-02-26,388.0,Wednesday,2,2,2014,0,484.4285714285714,-0.519438501729301,False,102.93,0,0,0,0,26,1,9,0,0,453.0,392.0,409.0,310.0,485.0,472.64285714285717,461.96666666666664,197.01268994661206,102.2,103.46,102.80285714285715
2014-02-27,587.0,Thursday,3,2,2014,0,526.0,0.6294070239196852,False,102.68,0,0,0,0,27,1,9,0,0,388.0,296.0,310.0,332.0,484.42857142857144,471.14285714285717,464.56666666666666,197.33293114502104,102.93,103.2,102.72714285714287
2014-02-28,346.0,Friday,4,2,2014,0,519.2857142857143,-0.7619084116652679,False,102.88,0,0,0,0,28,1,9,0,1,587.0,393.0,258.0,405.0,526.0,490.92857142857144,473.06666666666666,180.99723754798012,102.68,102.53,102.65285714285713
2014-03-01,714.0,Saturday,5,3,2014,1,505.7142857142857,1.3625898468212994,False,102.88,0,0,0,0,1,1,9,1,0,346.0,809.0,650.0,323.0,519.2857142857143,497.2142857142857,471.1,187.5079680846604,102.88,102.53,102.70285714285714
2014-03-02,410.0,Sunday,6,3,2014,1,462.2857142857143,-0.392430453667604,False,102.88,0,0,1,1,2,1,9,0,0,714.0,714.0,583.0,456.0,505.7142857142857,501.7857142857143,484.1333333333333,165.14913894791584,102.88,102.53,102.75285714285714
2014-03-03,408.0,Monday,0,3,2014,0,472.2857142857143,-0.4039766398550309,False,105.34,1,0,0,1,3,1,10,0,0,410.0,338.0,506.0,732.0,462.2857142857143,489.42857142857144,482.6,139.17700275274638,102.88,103.17,102.80285714285715
2014-03-04,648.0,Tuesday,1,3,2014,0,500.1428571428572,0.9815657026362086,False,103.64,1,0,0,1,4,1,10,0,0,408.0,453.0,506.0,704.0,472.2857142857143,482.42857142857144,471.8,131.03525516149455,105.34,102.2,103.11285714285714
2014-03-05,367.0,Wednesday,2,3,2014,0,497.1428571428572,-0.6406734566972844,False,101.75,0,0,0,0,5,1,10,0,0,648.0,388.0,392.0,395.0,500.14285714285717,492.57142857142856,469.93333333333334,146.11231817957525,103.64,102.93,103.31857142857143
2014-03-06,492.0,Thursday,3,3,2014,0,483.57142857142856,0.0809631800169028,False,101.82,0,0,0,0,6,1,10,0,0,367.0,587.0,296.0,313.0,497.14285714285717,490.7857142857143,469.0,148.9859373357413,101.75,102.68,103.14999999999999
2014-03-07,410.0,Friday,4,3,2014,0,492.7142857142857,-0.392430453667604,False,102.82,0,0,0,0,7,1,10,0,0,492.0,346.0,393.0,463.0,483.57142857142856,504.7857142857143,474.96666666666664,143.66843441625912,101.82,102.88,103.02714285714286
2014-03-08,572.0,Saturday,5,3,2014,1,472.4285714285714,0.5428106275139827,False,102.82,0,0,0,0,8,1,10,0,0,410.0,714.0,809.0,301.0,492.7142857142857,506.0,473.2,135.24387143935456,102.82,102.88,103.01857142857143
2014-03-09,731.0,Sunday,6,3,2014,1,518.2857142857143,1.4607324294144288,False,102.82,0,0,0,0,9,1,10,0,0,572.0,410.0,714.0,289.0,472.42857142857144,489.07142857142856,482.23333333333335,103.42768350052904,102.82,102.88,103.01
2014-03-10,437.0,Monday,0,3,2014,0,522.4285714285714,-0.2365569401373395,False,101.39,0,0,0,0,10,1,11,0,0,731.0,408.0,338.0,678.0,518.2857142857143,490.2857142857143,496.96666666666664,136.88524912703838,102.82,105.34,103.00142857142858
2014-03-11,509.0,Tuesday,1,3,2014,0,502.57142857142856,0.1791057626100323,False,100.29,0,0,0,0,11,1,11,0,0,437.0,648.0,453.0,731.0,522.4285714285714,497.35714285714283,488.93333333333334,133.3852279962777,101.39,103.64,102.43714285714285
2014-03-12,317.0,Wednesday,2,3,2014,0,495.4285714285714,-0.9293281113829592,False,98.29,0,0,0,0,12,1,11,0,0,509.0,367.0,388.0,370.0,502.57142857142856,501.35714285714283,481.53333333333336,121.38211996673549,100.29,101.75,101.95857142857143
2014-03-13,254.0,Thursday,3,3,2014,0,461.4285714285714,-1.2930329762869095,False,98.57,0,0,0,0,13,1,11,0,0,317.0,492.0,587.0,440.0,495.42857142857144,496.2857142857143,479.76666666666665,131.72048327532673,98.29,101.82,101.46428571428571
2014-03-14,243.0,Friday,4,3,2014,0,437.57142857142856,-1.356537000317758,False,99.23,0,0,0,0,14,1,11,0,0,254.0,410.0,346.0,409.0,461.42857142857144,472.5,473.56666666666666,160.35674514745426,98.57,102.82,101.0
2014-03-15,535.0,Saturday,5,3,2014,1,432.2857142857143,0.3292061830465833,False,99.23,0,0,0,0,15,1,11,0,0,243.0,572.0,714.0,310.0,437.57142857142856,465.14285714285717,468.03333333333336,180.44745970582565,99.23,102.82,100.48714285714287
2014-03-16,726.0,Sunday,6,3,2014,1,431.57142857142856,1.4318669639458614,False,99.23,0,0,0,0,16,1,11,0,0,535.0,731.0,410.0,258.0,432.2857142857143,452.35714285714283,475.53333333333336,176.34881559541193,99.23,102.82,99.9742857142857
2014-03-17,285.0,Monday,0,3,2014,0,409.8571428571428,-1.1140670903817913,False,98.43,0,0,0,0,17,1,12,0,0,726.0,437.0,408.0,650.0,431.57142857142856,474.92857142857144,491.1333333333333,174.9417590160191,99.23,101.39,99.46142857142857
2014-03-18,353.0,Tuesday,1,3,2014,0,387.57142857142856,-0.7214967600092733,False,100.08,0,0,0,0,18,1,12,0,0,285.0,509.0,648.0,583.0,409.85714285714283,466.14285714285717,478.96666666666664,183.3852307497599,98.43,100.29,99.03857142857144
2014-03-19,346.0,Wednesday,2,3,2014,0,391.7142857142857,-0.7619084116652679,False,100.71,0,0,0,0,19,1,12,0,0,353.0,317.0,367.0,506.0,387.57142857142856,445.07142857142856,471.3,178.7492257725485,100.08,98.29,99.00857142857141
2014-03-20,139.0,Thursday,3,3,2014,0,375.2857142857143,-1.956938682063962,False,99.68,0,0,0,0,20,1,12,0,0,346.0,254.0,492.0,506.0,391.7142857142857,443.57142857142856,465.96666666666664,177.1700823932695,100.71,98.57,99.35428571428572
2014-03-21,456.0,Friday,4,3,2014,0,405.7142857142857,-0.126868171356783,False,99.97,0,0,0,0,21,1,12,0,0,139.0,243.0,410.0,392.0,375.2857142857143,418.35714285714283,453.73333333333335,196.3608194843646,99.68,99.23,99.51285714285713
2014-03-22,567.0,Saturday,5,3,2014,1,410.2857142857143,0.5139451620454152,False,99.97,0,0,0,0,22,1,12,0,0,456.0,535.0,572.0,296.0,405.7142857142857,421.64285714285717,455.8666666666667,188.80299634426157,99.97,99.23,99.61857142857141
2014-03-23,603.0,Sunday,6,3,2014,1,392.7142857142857,0.7217765134191011,False,99.97,0,0,0,0,23,1,12,0,0,567.0,726.0,731.0,393.0,410.2857142857143,421.2857142857143,464.9,192.80016795092422,99.97,99.23,99.72428571428573
2014-03-24,371.0,Monday,0,3,2014,0,405.0,-0.6175810843224304,False,100.05,0,0,0,0,24,1,13,0,0,603.0,285.0,437.0,809.0,392.7142857142857,412.14285714285717,471.9,162.4466212695868,99.97,98.43,99.83000000000001
2014-03-25,392.0,Tuesday,1,3,2014,0,410.57142857142856,-0.4963461293544469,False,99.66,0,0,0,0,25,1,13,0,0,371.0,353.0,509.0,714.0,405.0,407.42857142857144,457.3,156.06942899449103,100.05,100.08,100.06142857142856
2014-03-26,432.0,Wednesday,2,3,2014,0,422.8571428571428,-0.265422405605907,False,100.61,0,0,0,0,26,1,13,0,0,392.0,346.0,317.0,338.0,410.57142857142856,399.07142857142856,446.56666666666666,154.59286005812882,99.66,100.71,100.00142857142858
2014-03-27,328.0,Thursday,3,3,2014,0,449.8571428571428,-0.8658240873521108,False,101.25,0,0,0,0,27,1,13,0,0,432.0,139.0,254.0,453.0,422.85714285714283,407.2857142857143,449.7,152.00156640796837,100.61,99.68,99.98714285714286
2014-03-28,523.0,Friday,4,3,2014,0,459.4285714285714,0.2599290659220213,False,101.73,0,0,0,0,28,1,13,0,0,328.0,456.0,243.0,388.0,449.85714285714283,412.57142857142856,445.53333333333336,101.60942963365181,101.25,99.97,100.21142857142857
2014-03-29,647.0,Saturday,5,3,2014,1,470.8571428571428,0.975792609542495,False,101.73,0,0,0,0,29,1,13,0,0,523.0,567.0,535.0,587.0,459.42857142857144,432.57142857142856,450.03333333333336,105.37054797690024,101.73,99.97,100.46285714285715
2014-03-30,599.0,Sunday,6,3,2014,1,470.2857142857143,0.6986841410442471,False,101.73,0,0,0,0,30,1,13,0,0,647.0,603.0,726.0,346.0,470.85714285714283,440.57142857142856,452.03333333333336,122.00741585579702,101.73,99.97,100.71428571428571
2014-03-31,415.0,Monday,0,3,2014,0,476.57142857142856,-0.3635649881990365,False,101.57,0,0,0,0,31,1,14,0,1,599.0,371.0,285.0,714.0,470.2857142857143,431.5,460.46666666666664,121.29264100473955,101.73,100.05,100.96571428571428
